id,tekst,sætning_id,speaker,tts_system,label,varighed_sek
google_chirp3_Orus_84_556.wav,Sofie arbejder også på at gøre kommunen mere miljøvenlig. Hun vil reducere papirbrug og opfordrer til elektroniske dokumenter.,84,google_chirp3_Orus,google_chirp3,fake,8.3
google_chirp3_Orus_85_557.wav,"Senere forbereder Sofie en præsentation til et byrådsmøde. Hun viser, hvad de har opnået, og hvad de planlægger for fremtiden.",85,google_chirp3_Orus,google_chirp3,fake,7.3
google_chirp3_Orus_86_558.wav,"Når Sofie afslutter sin arbejdsdag, er hun glad for dagens arbejde. Hun tror på, at de digitale løsninger vil gøre en forskel for borgerne.",86,google_chirp3_Orus,google_chirp3,fake,8.14
google_chirp3_Orus_41_559.wav,"Mette arbejder i Vildby Kommunes naturafdeling. Hun har ansvar for at vedligeholde byens parker og skove, så de er flotte og indbydende for alle borgere.",41,google_chirp3_Orus,google_chirp3,fake,9.22
google_chirp3_Orus_42_560.wav,"Hver dag starter Mette sin runde i en af byens parker. Hun tjekker, om stierne er rene, og om der er brug for at beskære buske og træer. Hun sørger for, at alt ser pænt ud.",42,google_chirp3_Orus,google_chirp3,fake,9.89
google_chirp3_Orus_43_561.wav,"Mette samarbejder med gartnere og skovarbejdere. De planter nye blomster og træer, når det er nødvendigt. De fjerner også ukrudt og holder græsset kort.",43,google_chirp3_Orus,google_chirp3,fake,9.26
google_chirp3_Orus_44_562.wav,"Kommunen har mange grønne områder, som er populære blandt byens borgere. Folk kommer for at gå ture, løbe eller bare nyde naturen. Mette glæder sig over at se dem bruge parkerne.",44,google_chirp3_Orus,google_chirp3,fake,12.14
google_chirp3_Orus_45_563.wav,"Skovene omkring byen er også en vigtig del af Mettes arbejde. Her er der stier, som skal holdes fri for grene og blade, så de er sikre at gå og cykle på.",45,google_chirp3_Orus,google_chirp3,fake,8.09
google_chirp3_Orus_46_564.wav,"Mette deltager også i projekter for at gøre parkerne endnu bedre. Hun arbejder med at skabe flere legepladser og picnicområder, hvor familier kan samles.",46,google_chirp3_Orus,google_chirp3,fake,9.02
google_chirp3_Orus_11_565.wav,Maria arbejder i Vildby Kommunes afdeling for Teknik og Miljø. Hver dag bidrager hun til at gøre byen mere bæredygtig. Hun fokuserer på at gøre Vildby grønnere og mere miljøvenlig.,11,google_chirp3_Orus,google_chirp3,fake,10.94
google_chirp3_Orus_54_566.wav,"Dagen starter på kontoret, hvor Maria gennemgår dagens opgaver med sine kolleger. Teamet arbejder på projekter, der skal skabe flere grønne områder og forbedre byens miljø.",54,google_chirp3_Orus,google_chirp3,fake,9.74
google_chirp3_Orus_55_567.wav,"Marias første opgave er et møde om en ny bypark. Hun har været med til at planlægge projektet, som vil skabe mere grønt areal midt i Vildby og give borgerne adgang til natur.",55,google_chirp3_Orus,google_chirp3,fake,9.89
google_chirp3_Orus_47_568.wav,"En del af Mettes job er også at beskytte dyrelivet i parkerne og skovene. Hun sikrer, at der er steder, hvor dyr kan finde mad og ly, og at deres levesteder ikke bliver ødelagt.",47,google_chirp3_Orus,google_chirp3,fake,10.54
google_chirp3_Orus_56_569.wav,"Den nye park skal have steder til afslapning, legepladser og stier for cyklister og løbere. Målet er at bringe naturen tættere på indbyggerne og skabe et sted for alle.",56,google_chirp3_Orus,google_chirp3,fake,10.34
google_chirp3_Orus_57_570.wav,"Efter mødet tager Maria ud for at inspicere et grønt område, der trænger til vedligeholdelse. Hun møder medarbejdere fra park- og vejafdelingen, som arbejder der.",57,google_chirp3_Orus,google_chirp3,fake,9.98
google_chirp3_Puck_48_571.wav,"Mette samarbejder med lokale skoler om naturundervisning. Skolerne kommer på besøg i skoven, hvor de lærer om planter og dyr. Mette fortæller dem om, hvordan vi passer på naturen.",48,google_chirp3_Puck,google_chirp3,fake,10.22
google_chirp3_Puck_58_572.wav,"Medarbejderne planter nye træer og blomster. Maria og teamet diskuterer, hvordan området kan forbedres og gøres mere tiltrækkende for dem, der besøger stedet.",58,google_chirp3_Puck,google_chirp3,fake,9.26
google_chirp3_Puck_59_573.wav,"Tilbage på kontoret arbejder Maria på en kampagne om affaldssortering. Hun gennemgår materiale, der skal sendes ud til borgerne for at øge bevidstheden om genbrug.",59,google_chirp3_Puck,google_chirp3,fake,8.74
google_chirp3_Puck_60_574.wav,Kampagnen skal øge borgernes viden om affaldssortering. Dette vil hjælpe Vildby med at forbedre genanvendelsen og reducere den samlede mængde affald i byen.,60,google_chirp3_Puck,google_chirp3,fake,8.38
google_chirp3_Puck_49_575.wav,"Kommunen har fokus på bæredygtighed. Mette hjælper med at plante træer, der kan optage CO2, og sikrer, at de grønne områder bliver passet på miljøvenlige måder.",49,google_chirp3_Puck,google_chirp3,fake,8.78
google_chirp3_Puck_61_576.wav,"Senere på dagen møder Maria lokale frivillige, som arbejder med miljøprojekter. De diskuterer, hvordan de kan samarbejde om at fremme bæredygtighed i byen.",61,google_chirp3_Puck,google_chirp3,fake,8.86
google_chirp3_Puck_62_577.wav,Maria afslutter dagen med en gåtur i et af byens nye grønne områder. Hun ser børn lege og folk slappe af. Det får hende til at tænke på fremtidige projekter.,62,google_chirp3_Puck,google_chirp3,fake,10.18
google_chirp3_Puck_50_578.wav,"Når Mettes arbejdsdag slutter, er hun tilfreds med, hvad hun har opnået. Hun ved, at hendes arbejde gør parkerne og skovene til gode steder for alle at besøge.",50,google_chirp3_Puck,google_chirp3,fake,9.17
google_chirp3_Puck_11_579.wav,Maria arbejder i Vildby Kommunes afdeling for Teknik og Miljø. Hver dag bidrager hun til at gøre byen mere bæredygtig. Hun fokuserer på at gøre Vildby grønnere og mere miljøvenlig.,11,google_chirp3_Puck,google_chirp3,fake,10.9
google_chirp3_Puck_51_580.wav,"Mette ser frem til næste dag, hvor hun igen skal ud og tage sig af de grønne områder. Hun er glad for sit job og for at kunne gøre en forskel i borgernes hverdag.",51,google_chirp3_Puck,google_chirp3,fake,7.54
google_chirp3_Puck_54_581.wav,"Dagen starter på kontoret, hvor Maria gennemgår dagens opgaver med sine kolleger. Teamet arbejder på projekter, der skal skabe flere grønne områder og forbedre byens miljø.",54,google_chirp3_Puck,google_chirp3,fake,9.89
google_chirp3_Puck_20_582.wav,"Mens læsegruppen samles, forbereder Sara næste aktivitet i børneafdelingen. Biblioteket arrangerer en højtlæsningstime, hvor børn og forældre kan lytte til historier sammen.",20,google_chirp3_Puck,google_chirp3,fake,10.82
google_chirp3_Puck_21_583.wav,"I børneafdelingen dukker flere familier op, og Sara læser en populær børnebog højt. Børnene sidder stille og lytter, mens deres forældre hygger sig og snakker sammen.",21,google_chirp3_Puck,google_chirp3,fake,9.7
google_chirp3_Puck_22_584.wav,"Efter højtlæsningen hjælper Sara en gruppe studerende, som har brug for materiale til et projekt. Hun viser dem, hvordan de kan finde relevante bøger og artikler.",22,google_chirp3_Puck,google_chirp3,fake,7.97
google_chirp3_Puck_78_585.wav,Senere på dagen arrangerer biblioteket en workshop for nye borgere i Vildby. Sara har inviteret en lokal forfatter til at tale om danske traditioner og kultur.,78,google_chirp3_Puck,google_chirp3,fake,8.81
google_chirp3_Puck_88_586.wav,"Tilbage ved skranken møder Sara en ældre mand, der søger hjælp til at bruge bibliotekets digitale tjenester. Hun viser ham, hvordan man låner e-bøger og bruger online ressourcer.",88,google_chirp3_Puck,google_chirp3,fake,9.94
google_chirp3_Puck_89_587.wav,Senere på dagen er der en debat om byudvikling. Biblioteket har inviteret politikere og borgere til at diskutere fremtidens Vildby. Lokalet er fyldt med engagerede deltagere.,89,google_chirp3_Puck,google_chirp3,fake,10.66
google_chirp3_Puck_90_588.wav,"Sara ser, hvordan biblioteket ikke kun er et sted for bøger, men også et rum for dialog og demokrati. Det er her, ideer kan udveksles og fællesskab kan skabes.",90,google_chirp3_Puck,google_chirp3,fake,8.42
google_chirp3_Puck_91_589.wav,"Da dagen slutter, ser Sara ud over det livlige bibliotek. Hun er stolt af at være en del af et sted, der betyder så meget for så mange. Et sted, hvor alle er velkomne.",91,google_chirp3_Puck,google_chirp3,fake,9.26
google_chirp3_Puck_41_590.wav,"Mette arbejder i Vildby Kommunes naturafdeling. Hun har ansvar for at vedligeholde byens parker og skove, så de er flotte og indbydende for alle borgere.",41,google_chirp3_Puck,google_chirp3,fake,9.05
google_chirp3_Puck_42_591.wav,"Hver dag starter Mette sin runde i en af byens parker. Hun tjekker, om stierne er rene, og om der er brug for at beskære buske og træer. Hun sørger for, at alt ser pænt ud.",42,google_chirp3_Puck,google_chirp3,fake,9.89
google_chirp3_Puck_43_592.wav,"Mette samarbejder med gartnere og skovarbejdere. De planter nye blomster og træer, når det er nødvendigt. De fjerner også ukrudt og holder græsset kort.",43,google_chirp3_Puck,google_chirp3,fake,8.45
google_chirp3_Puck_44_593.wav,"Kommunen har mange grønne områder, som er populære blandt byens borgere. Folk kommer for at gå ture, løbe eller bare nyde naturen. Mette glæder sig over at se dem bruge parkerne.",44,google_chirp3_Puck,google_chirp3,fake,10.9
google_chirp3_Puck_45_594.wav,"Skovene omkring byen er også en vigtig del af Mettes arbejde. Her er der stier, som skal holdes fri for grene og blade, så de er sikre at gå og cykle på.",45,google_chirp3_Puck,google_chirp3,fake,8.26
google_chirp3_Puck_46_595.wav,"Mette deltager også i projekter for at gøre parkerne endnu bedre. Hun arbejder med at skabe flere legepladser og picnicområder, hvor familier kan samles.",46,google_chirp3_Puck,google_chirp3,fake,9.34
google_chirp3_Puck_47_596.wav,"En del af Mettes job er også at beskytte dyrelivet i parkerne og skovene. Hun sikrer, at der er steder, hvor dyr kan finde mad og ly, og at deres levesteder ikke bliver ødelagt.",47,google_chirp3_Puck,google_chirp3,fake,10.9
google_chirp3_Puck_48_597.wav,"Mette samarbejder med lokale skoler om naturundervisning. Skolerne kommer på besøg i skoven, hvor de lærer om planter og dyr. Mette fortæller dem om, hvordan vi passer på naturen.",48,google_chirp3_Puck,google_chirp3,fake,9.62
google_chirp3_Puck_49_598.wav,"Kommunen har fokus på bæredygtighed. Mette hjælper med at plante træer, der kan optage CO2, og sikrer, at de grønne områder bliver passet på miljøvenlige måder.",49,google_chirp3_Puck,google_chirp3,fake,9.05
google_chirp3_Puck_50_599.wav,"Når Mettes arbejdsdag slutter, er hun tilfreds med, hvad hun har opnået. Hun ved, at hendes arbejde gør parkerne og skovene til gode steder for alle at besøge.",50,google_chirp3_Puck,google_chirp3,fake,9.02
google_chirp3_Puck_51_600.wav,"Mette ser frem til næste dag, hvor hun igen skal ud og tage sig af de grønne områder. Hun er glad for sit job og for at kunne gøre en forskel i borgernes hverdag.",51,google_chirp3_Puck,google_chirp3,fake,7.85
google_chirp3_Pulcherrima_38_601.wav,"Sofie arbejder med digitalisering i Vildby Kommune. Hendes job er at lave digitale løsninger, der gør det nemt for borgerne at bruge kommunens services.",38,google_chirp3_Pulcherrima,google_chirp3,fake,8.78
google_chirp3_Pulcherrima_39_602.wav,"Sofie starter sin dag på kontoret. Hun ser på nye projekter med sine kolleger. De vil gøre kommunens hjemmeside bedre, så borgerne nemt kan finde information.",39,google_chirp3_Pulcherrima,google_chirp3,fake,9.26
google_chirp3_Pulcherrima_40_603.wav,"Et projekt er at lave en enkel portal. Her kan borgerne se deres egne oplysninger og finde hjælp. Sofie sikrer, at alt er sikkert.",40,google_chirp3_Pulcherrima,google_chirp3,fake,8.98
google_chirp3_Pulcherrima_79_604.wav,"Sofie mødes også med andre afdelinger. De snakker om, hvordan digitalisering kan gøre det nemmere for borgerne og forbedre servicen.",79,google_chirp3_Pulcherrima,google_chirp3,fake,7.61
google_chirp3_Pulcherrima_80_605.wav,"Sofie arbejder på løsninger, hvor borgerne selv kan klare ting online. Hun hjælper med at udvikle apps og hjemmesider til dette formål.",80,google_chirp3_Pulcherrima,google_chirp3,fake,8.26
google_chirp3_Pulcherrima_81_606.wav,I dag tester Sofie en ny chatfunktion. Den skal give borgere svar på deres spørgsmål hurtigt. Chatbotten hjælper med de mest almindelige spørgsmål.,81,google_chirp3_Pulcherrima,google_chirp3,fake,8.21
google_chirp3_Pulcherrima_82_607.wav,Sofie besøger også borgerservicecentret. Hun træner personalet i at bruge de nye systemer. Alle skal kunne bruge den nyeste teknologi.,82,google_chirp3_Pulcherrima,google_chirp3,fake,8.42
google_chirp3_Pulcherrima_83_608.wav,"Tilbage på kontoret holder Sofie et møde med et IT-firma. De taler om, hvordan de kan bruge kunstig intelligens til at gøre servicen endnu bedre.",83,google_chirp3_Pulcherrima,google_chirp3,fake,8.81
google_chirp3_Pulcherrima_84_609.wav,Sofie arbejder også på at gøre kommunen mere miljøvenlig. Hun vil reducere papirbrug og opfordrer til elektroniske dokumenter.,84,google_chirp3_Pulcherrima,google_chirp3,fake,8.5
google_chirp3_Pulcherrima_85_610.wav,"Senere forbereder Sofie en præsentation til et byrådsmøde. Hun viser, hvad de har opnået, og hvad de planlægger for fremtiden.",85,google_chirp3_Pulcherrima,google_chirp3,fake,6.94
google_chirp3_Pulcherrima_86_611.wav,"Når Sofie afslutter sin arbejdsdag, er hun glad for dagens arbejde. Hun tror på, at de digitale løsninger vil gøre en forskel for borgerne.",86,google_chirp3_Pulcherrima,google_chirp3,fake,9.26
google_chirp3_Pulcherrima_23_612.wav,"Det er aften, og byrådssalen er fyldt med politikere, embedsmænd og borgere. Byrådet i Vildby holder møde for at diskutere vigtige sager, der vedrører byens udvikling.",23,google_chirp3_Pulcherrima,google_chirp3,fake,10.7
google_chirp3_Pulcherrima_24_613.wav,"På dagsordenen er blandt andet en ny skole, forbedring af cykelstier og en plan for bæredygtige boligbyggerier. Politikerne skal tage stilling til forslagene og træffe beslutninger.",24,google_chirp3_Pulcherrima,google_chirp3,fake,10.54
google_chirp3_Pulcherrima_25_614.wav,Borgmesteren indleder mødet og præsenterer de vigtigste punkter på dagsordenen. Hver politiker får mulighed for at fremlægge deres synspunkter og argumenter for eller imod forslagene.,25,google_chirp3_Pulcherrima,google_chirp3,fake,10.85
google_chirp3_Pulcherrima_26_615.wav,"I løbet af mødet kan borgerne også komme til orde. Der er afsat tid til borgerinddragelse, hvor folk kan stille spørgsmål og fremsætte deres meninger om de forskellige emner.",26,google_chirp3_Pulcherrima,google_chirp3,fake,9.94
google_chirp3_Pulcherrima_27_616.wav,En lokal borger tager ordet og udtrykker bekymring over trafiksikkerheden omkring den nye skole. Han opfordrer byrådet til at tage højde for dette i deres beslutning.,27,google_chirp3_Pulcherrima,google_chirp3,fake,8.78
google_chirp3_Pulcherrima_32_617.wav,"Politikerne lytter opmærksomt til borgernes input og diskuterer, hvordan de kan indarbejde de foreslåede ændringer. Byrådet ønsker at sikre, at borgernes stemme bliver hørt.",32,google_chirp3_Pulcherrima,google_chirp3,fake,9.74
google_chirp3_Pulcherrima_33_618.wav,"Under mødet diskuterer de forskellige politiske partier fordele og ulemper ved planerne for nye cykelstier. Diskussionen er livlig, men foregår i en konstruktiv tone.",33,google_chirp3_Pulcherrima,google_chirp3,fake,9.65
google_chirp3_Pulcherrima_34_619.wav,"Beslutningerne træffes ved afstemning blandt byrådsmedlemmerne. De stemmer om hvert punkt, og resultaterne bliver offentliggjort straks, så borgerne kan følge med.",34,google_chirp3_Pulcherrima,google_chirp3,fake,8.78
google_chirp3_Pulcherrima_35_620.wav,"En del af mødet handler også om budgetter og økonomi. Byrådet gennemgår økonomiske prioriteringer og sikrer, at ressourcerne bruges bedst muligt.",35,google_chirp3_Pulcherrima,google_chirp3,fake,8.45
google_chirp3_Pulcherrima_36_621.wav,"Efter flere timers debat afsluttes mødet, og byrådet har truffet beslutninger, der vil påvirke byens fremtid. Borgerne kan føle sig trygge ved, at deres synspunkter er blevet hørt.",36,google_chirp3_Pulcherrima,google_chirp3,fake,10.18
google_chirp3_Pulcherrima_37_622.wav,"Da mødet slutter, går borgerne hjem med en følelse af, at deres deltagelse har gjort en forskel. Byrådsmøderne er en vigtig del af det lokale demokrati i Vildby.",37,google_chirp3_Pulcherrima,google_chirp3,fake,9.98
google_chirp3_Pulcherrima_52_623.wav,"Martin arbejder i Vildby Kommunes afdeling for sundhed og omsorg. Hans dag begynder med et morgenmøde, hvor dagens besøg og opgaver bliver koordineret med kollegerne.",52,google_chirp3_Pulcherrima,google_chirp3,fake,8.86
google_chirp3_Pulcherrima_53_624.wav,"Kommunen har en klar strategi for at sikre sundhed og trivsel for alle borgere. Martin arbejder som hjemmehjælper og besøger ældre borgere, der har brug for støtte i hverdagen.",53,google_chirp3_Pulcherrima,google_chirp3,fake,10.18
google_chirp3_Pulcherrima_112_625.wav,"Første besøg er hos Fru Jensen, en ældre dame, der bor alene. Martin hjælper hende med dagens medicin og sørger for, at hun har det godt. De taler lidt om vejret og dagens nyheder.",112,google_chirp3_Pulcherrima,google_chirp3,fake,11.42
google_chirp3_Pulcherrima_113_626.wav,"Efter besøget hos Fru Jensen kører Martin videre til næste borger. Her skal han hjælpe med personlig pleje og sikre, at alt er i orden i hjemmet, så borgeren føler sig tryg.",113,google_chirp3_Pulcherrima,google_chirp3,fake,9.7
google_chirp3_Pulcherrima_114_627.wav,"Kommunens sundhedsstrategi fokuserer på forebyggelse og tidlig indsats. Martin sørger for at holde øje med borgernes generelle helbred og rapporterer, hvis der er behov for lægehjælp.",114,google_chirp3_Pulcherrima,google_chirp3,fake,10.85
google_chirp3_Pulcherrima_115_628.wav,"Senere på dagen deltager Martin i en sundhedsklinik, hvor ældre borgere kan få tjekket blodtryk og kolesteroltal. Klinikken er en del af kommunens indsats for at forebygge sygdomme.",115,google_chirp3_Pulcherrima,google_chirp3,fake,10.06
google_chirp3_Pulcherrima_116_629.wav,"Martin arbejder tæt sammen med sygeplejersker og fysioterapeuter. De diskuterer, hvordan de bedst kan støtte borgerne og sikre, at de får den nødvendige pleje og hjælp.",116,google_chirp3_Pulcherrima,google_chirp3,fake,8.98
google_chirp3_Pulcherrima_117_630.wav,"Tilbage på kontoret deltager Martin i et møde om fremtidige sundhedsprojekter. Kommunen ønsker at implementere nye digitale løsninger, der kan forbedre plejen og øge effektiviteten.",117,google_chirp3_Pulcherrima,google_chirp3,fake,10.58
google_chirp3_Rasalgethi_118_631.wav,"En del af strategien handler også om at fremme mental sundhed. Martin arbejder med at organisere aktiviteter, der skaber fællesskab og styrker trivsel blandt de ældre.",118,google_chirp3_Rasalgethi,google_chirp3,fake,10.9
google_chirp3_Rasalgethi_119_632.wav,"Hen mod slutningen af dagen besøger Martin en borger, der lige er kommet hjem fra hospitalet. Han sørger for, at borgeren har de nødvendige hjælpemidler og støtte i hjemmet.",119,google_chirp3_Rasalgethi,google_chirp3,fake,10.7
google_chirp3_Rasalgethi_120_633.wav,"Da Martin afslutter sin arbejdsdag, reflekterer han over betydningen af sit arbejde. Han ved, at hans indsats er med til at skabe tryghed og trivsel for byens ældre borgere.",120,google_chirp3_Rasalgethi,google_chirp3,fake,10.49
google_chirp3_Rasalgethi_38_634.wav,"Sofie arbejder med digitalisering i Vildby Kommune. Hendes job er at lave digitale løsninger, der gør det nemt for borgerne at bruge kommunens services.",38,google_chirp3_Rasalgethi,google_chirp3,fake,8.98
google_chirp3_Rasalgethi_39_635.wav,"Sofie starter sin dag på kontoret. Hun ser på nye projekter med sine kolleger. De vil gøre kommunens hjemmeside bedre, så borgerne nemt kan finde information.",39,google_chirp3_Rasalgethi,google_chirp3,fake,11.02
google_chirp3_Rasalgethi_40_636.wav,"Et projekt er at lave en enkel portal. Her kan borgerne se deres egne oplysninger og finde hjælp. Sofie sikrer, at alt er sikkert.",40,google_chirp3_Rasalgethi,google_chirp3,fake,9.53
google_chirp3_Rasalgethi_79_637.wav,"Sofie mødes også med andre afdelinger. De snakker om, hvordan digitalisering kan gøre det nemmere for borgerne og forbedre servicen.",79,google_chirp3_Rasalgethi,google_chirp3,fake,7.82
google_chirp3_Rasalgethi_80_638.wav,"Sofie arbejder på løsninger, hvor borgerne selv kan klare ting online. Hun hjælper med at udvikle apps og hjemmesider til dette formål.",80,google_chirp3_Rasalgethi,google_chirp3,fake,8.45
google_chirp3_Rasalgethi_81_639.wav,I dag tester Sofie en ny chatfunktion. Den skal give borgere svar på deres spørgsmål hurtigt. Chatbotten hjælper med de mest almindelige spørgsmål.,81,google_chirp3_Rasalgethi,google_chirp3,fake,9.41
google_chirp3_Rasalgethi_82_640.wav,Sofie besøger også borgerservicecentret. Hun træner personalet i at bruge de nye systemer. Alle skal kunne bruge den nyeste teknologi.,82,google_chirp3_Rasalgethi,google_chirp3,fake,8.74
google_chirp3_Rasalgethi_83_641.wav,"Tilbage på kontoret holder Sofie et møde med et IT-firma. De taler om, hvordan de kan bruge kunstig intelligens til at gøre servicen endnu bedre.",83,google_chirp3_Rasalgethi,google_chirp3,fake,8.45
google_chirp3_Rasalgethi_84_642.wav,Sofie arbejder også på at gøre kommunen mere miljøvenlig. Hun vil reducere papirbrug og opfordrer til elektroniske dokumenter.,84,google_chirp3_Rasalgethi,google_chirp3,fake,7.46
google_chirp3_Rasalgethi_85_643.wav,"Senere forbereder Sofie en præsentation til et byrådsmøde. Hun viser, hvad de har opnået, og hvad de planlægger for fremtiden.",85,google_chirp3_Rasalgethi,google_chirp3,fake,7.54
google_chirp3_Rasalgethi_86_644.wav,"Når Sofie afslutter sin arbejdsdag, er hun glad for dagens arbejde. Hun tror på, at de digitale løsninger vil gøre en forskel for borgerne.",86,google_chirp3_Rasalgethi,google_chirp3,fake,9.1
google_chirp3_Rasalgethi_31_645.wav,"Det er mandag morgen, og Borgerservice åbner kl. 8:30. Borgere venter udenfor, mens medarbejderne gør klar ved skrankerne",31,google_chirp3_Rasalgethi,google_chirp3,fake,6.89
google_chirp3_Rasalgethi_63_646.wav,"Anna er en erfaren medarbejder. Hun møder dagens første borger, en kvinde, som har mistet sit pas. Kvinden skal bruge et nyt hurtigt, da hun snart skal rejse.",63,google_chirp3_Rasalgethi,google_chirp3,fake,11.62
google_chirp3_Rasalgethi_64_647.wav,"Anna forklarer, hvordan man får et midlertidigt pas. Hun fortæller, hvilke dokumenter der skal medbringes, og at kvinden skal have taget et pasfoto. Kvinden følger Annas vejledning.",64,google_chirp3_Rasalgethi,google_chirp3,fake,11.62
google_chirp3_Rasalgethi_65_648.wav,"Hun får taget et foto og udfylder formularerne. Anna registrerer oplysningerne i systemet. Ved siden af Anna sidder Lars, som tager sig af kørekort.",65,google_chirp3_Rasalgethi,google_chirp3,fake,10.01
google_chirp3_Rasalgethi_66_649.wav,"En ældre mand kommer med sit kørekort, der snart udløber. Lars forklarer, at der kræves en lægeattest for at forny kørekortet, og giver manden en liste med de trin, han skal følge.",66,google_chirp3_Rasalgethi,google_chirp3,fake,10.73
google_chirp3_Rasalgethi_67_650.wav,"Kort efter kommer en mor med sit barn til Annas skranke. De skal have lavet et pas til barnet, da de skal på ferie. Anna fortæller moren, hvordan det foregår.",67,google_chirp3_Rasalgethi,google_chirp3,fake,10.82
google_chirp3_Rasalgethi_68_651.wav,"Hun hjælper med at få taget et foto af barnet. De nødvendige papirer bliver samlet og registreret. Lars hjælper også en international studerende, som har brug for et dansk ID-kort.",68,google_chirp3_Rasalgethi,google_chirp3,fake,11.62
google_chirp3_Rasalgethi_69_652.wav,"Han forklarer, hvad der skal til, og hvilke papirer der skal afleveres. Den studerende afleverer sine papirer, og Lars fortæller, hvornår ID-kortet vil være klar",69,google_chirp3_Rasalgethi,google_chirp3,fake,10.18
google_chirp3_Rasalgethi_70_653.wav,"Ved frokosttid tager Anna og Lars en kort pause. De taler om dagens opgaver og justerer, hvordan arbejdet skal fordeles. Efter pausen vender de tilbage til skrankerne.",70,google_chirp3_Rasalgethi,google_chirp3,fake,10.82
google_chirp3_Rasalgethi_71_654.wav,"Flere borgere venter på hjælp. Klokken 16:00 lukker Borgerservice. Anna og Lars rydder op og sørger for, at alle dagens sager er registreret.",71,google_chirp3_Rasalgethi,google_chirp3,fake,9.02
google_chirp3_Rasalgethi_72_655.wav,Det har været en travl dag med mange forskellige henvendelser. Anna og Lars gør sig klar til en ny dag i morgen.,72,google_chirp3_Rasalgethi,google_chirp3,fake,6.02
google_chirp3_Rasalgethi_41_656.wav,"Mette arbejder i Vildby Kommunes naturafdeling. Hun har ansvar for at vedligeholde byens parker og skove, så de er flotte og indbydende for alle borgere.",41,google_chirp3_Rasalgethi,google_chirp3,fake,9.46
google_chirp3_Rasalgethi_43_657.wav,"Mette samarbejder med gartnere og skovarbejdere. De planter nye blomster og træer, når det er nødvendigt. De fjerner også ukrudt og holder græsset kort.",43,google_chirp3_Rasalgethi,google_chirp3,fake,9.29
google_chirp3_Rasalgethi_44_658.wav,"Kommunen har mange grønne områder, som er populære blandt byens borgere. Folk kommer for at gå ture, løbe eller bare nyde naturen. Mette glæder sig over at se dem bruge parkerne.",44,google_chirp3_Rasalgethi,google_chirp3,fake,11.86
google_chirp3_Rasalgethi_45_659.wav,"Skovene omkring byen er også en vigtig del af Mettes arbejde. Her er der stier, som skal holdes fri for grene og blade, så de er sikre at gå og cykle på.",45,google_chirp3_Rasalgethi,google_chirp3,fake,9.7
google_chirp3_Rasalgethi_46_660.wav,"Mette deltager også i projekter for at gøre parkerne endnu bedre. Hun arbejder med at skabe flere legepladser og picnicområder, hvor familier kan samles.",46,google_chirp3_Rasalgethi,google_chirp3,fake,8.86
google_chirp3_Sadachbia_47_661.wav,"En del af Mettes job er også at beskytte dyrelivet i parkerne og skovene. Hun sikrer, at der er steder, hvor dyr kan finde mad og ly, og at deres levesteder ikke bliver ødelagt.",47,google_chirp3_Sadachbia,google_chirp3,fake,9.62
google_chirp3_Sadachbia_48_662.wav,"Mette samarbejder med lokale skoler om naturundervisning. Skolerne kommer på besøg i skoven, hvor de lærer om planter og dyr. Mette fortæller dem om, hvordan vi passer på naturen.",48,google_chirp3_Sadachbia,google_chirp3,fake,12.1
google_chirp3_Sadachbia_49_663.wav,"Kommunen har fokus på bæredygtighed. Mette hjælper med at plante træer, der kan optage CO2, og sikrer, at de grønne områder bliver passet på miljøvenlige måder.",49,google_chirp3_Sadachbia,google_chirp3,fake,9.74
google_chirp3_Sadachbia_50_664.wav,"Når Mettes arbejdsdag slutter, er hun tilfreds med, hvad hun har opnået. Hun ved, at hendes arbejde gør parkerne og skovene til gode steder for alle at besøge.",50,google_chirp3_Sadachbia,google_chirp3,fake,8.86
google_chirp3_Sadachbia_51_665.wav,"Mette ser frem til næste dag, hvor hun igen skal ud og tage sig af de grønne områder. Hun er glad for sit job og for at kunne gøre en forskel i borgernes hverdag.",51,google_chirp3_Sadachbia,google_chirp3,fake,8.98
google_chirp3_Sadachbia_52_666.wav,"Martin arbejder i Vildby Kommunes afdeling for sundhed og omsorg. Hans dag begynder med et morgenmøde, hvor dagens besøg og opgaver bliver koordineret med kollegerne.",52,google_chirp3_Sadachbia,google_chirp3,fake,9.7
google_chirp3_Sadachbia_53_667.wav,"Kommunen har en klar strategi for at sikre sundhed og trivsel for alle borgere. Martin arbejder som hjemmehjælper og besøger ældre borgere, der har brug for støtte i hverdagen.",53,google_chirp3_Sadachbia,google_chirp3,fake,11.54
google_chirp3_Sadachbia_112_668.wav,"Første besøg er hos Fru Jensen, en ældre dame, der bor alene. Martin hjælper hende med dagens medicin og sørger for, at hun har det godt. De taler lidt om vejret og dagens nyheder.",112,google_chirp3_Sadachbia,google_chirp3,fake,11.74
google_chirp3_Sadachbia_113_669.wav,"Efter besøget hos Fru Jensen kører Martin videre til næste borger. Her skal han hjælpe med personlig pleje og sikre, at alt er i orden i hjemmet, så borgeren føler sig tryg.",113,google_chirp3_Sadachbia,google_chirp3,fake,9.86
google_chirp3_Sadachbia_114_670.wav,"Kommunens sundhedsstrategi fokuserer på forebyggelse og tidlig indsats. Martin sørger for at holde øje med borgernes generelle helbred og rapporterer, hvis der er behov for lægehjælp.",114,google_chirp3_Sadachbia,google_chirp3,fake,10.54
